Shape_Leng,起点_1,起点_12,终点_1,终点_12,数量,time,日期,小时
724.125233866,114.115060491,22.538798768,114.109657998,22.54214514,3,2021-11-21,20211121,8
1487.73440107,113.768208766,22.712494806,113.779872862,22.718512592,3,2021-11-21,20211121,20
4986.33626352,114.265246537,22.59019153,114.233883397,22.560661314,3,2021-11-21,20211121,16
2255.41951068,113.870901784,22.760073742,113.852861409,22.768577328,3,2021-11-21,20211121,21
2786.47051802,114.080767968,22.730131521,114.056467353,22.724593906,3,2021-11-21,20211121,17
1905.18674429,114.134819393,22.553174135,114.118653038,22.547985994,4,2021-11-21,20211121,11
868.596558328,113.945360175,22.548922382,113.951655484,22.544664764,3,2021-11-21,20211121,6
1015.43707694,113.926508583,22.554808584,113.917548165,22.556386292,3,2021-11-21,20211121,12
926.912123657,114.108734761,22.566340799,114.100623608,22.56807857,3,2021-11-21,20211121,10
1662.03907722,113.927391863,22.494722874,113.91933882,22.506338157,3,2021-11-21,20211121,6
784.779842752,113.870877118,22.590038324,113.875379744,22.585029841,3,2021-11-21,20211121,10
1662.03907722,113.927391863,22.494722874,113.91933882,22.506338157,3,2021-11-21,20211121,6
1565.72310946,114.030533759,22.672747196,114.026969425,22.660192068,3,2021-11-21,20211121,10
801.888089752,113.893351776,22.570169942,113.887069743,22.573424986,3,2021-11-21,20211121,16
1575.66686113,113.860961721,22.60261852,113.86997605,22.592543481,4,2021-11-21,20211121,19
755.82983202,114.015348462,22.672523599,114.00909042,22.674953937,3,2021-11-21,20211121,14
924.861011769,114.115060491,22.538798768,114.106956922,22.540491229,10,2021-11-21,20211121,17
922.0802768,113.940871385,22.518922761,113.932794395,22.520619439,3,2021-11-21,20211121,14
924.861011769,114.115060491,22.538798768,114.106956922,22.540491229,10,2021-11-21,20211121,17
3063.52850387,113.783460092,22.712747874,113.778091304,22.737643859,3,2021-11-21,20211121,8
1462.58332879,113.975916022,22.680956048,113.988492354,22.677447575,3,2021-11-21,20211121,19
3063.52850387,113.783460092,22.712747874,113.778091304,22.737643859,3,2021-11-21,20211121,8
2419.25765453,113.991162262,22.698256995,113.989388527,22.678273062,3,2021-11-21,20211121,17
827.135241841,113.981307337,22.680867223,113.988490591,22.679114145,3,2021-11-21,20211121,8
1473.14291841,114.00999439,22.639952932,114.016241282,22.629185246,3,2021-11-21,20211121,11
1814.20805919,113.929176704,22.799859654,113.923812021,22.785672311,3,2021-11-21,20211121,11
900.311679002,113.797849795,22.761332048,113.805936645,22.761436131,3,2021-11-21,20211121,16
2065.18610683,113.866391302,22.56420441,113.882598658,22.555867808,4,2021-11-21,20211121,18
1693.09388338,114.264344168,22.709388276,114.257183851,22.721765849,9,2021-11-21,20211121,19
927.420485365,114.117736479,22.678070771,114.119526977,22.685577985,4,2021-11-21,20211121,12
646.235433826,113.913952213,22.491235598,113.909473185,22.48782336,6,2021-11-21,20211121,8
927.420485365,114.117736479,22.678070771,114.119526977,22.685577985,4,2021-11-21,20211121,12
646.235433826,113.913952213,22.491235598,113.909473185,22.48782336,6,2021-11-21,20211121,8
1681.38193007,113.915768924,22.522150954,113.90144025,22.51773786,3,2021-11-21,20211121,14
1793.37079276,113.961553385,22.533635519,113.950756343,22.544678829,4,2021-11-21,20211121,19
2142.18897452,114.12854072,22.545571069,114.109657998,22.54214514,3,2021-11-21,20211121,20
921.369410952,113.860073632,22.56759805,113.866382647,22.57254513,7,2021-11-21,20211121,16
1004.88834456,114.059168225,22.694586848,114.068158601,22.695336905,3,2021-11-21,20211121,14
716.957237515,114.090726974,22.545703119,114.095238809,22.541458253,3,2021-11-21,20211121,11
1433.93058376,113.900527905,22.787820061,113.887980231,22.78513505,3,2021-11-21,20211121,18
791.66321864,113.849247187,22.767799772,113.85376292,22.76273381,3,2021-11-21,20211121,10
775.580861129,113.95341945,22.581336968,113.958813753,22.585408269,8,2021-11-21,20211121,16
1202.28918125,113.920245358,22.519705296,113.931000529,22.520616872,3,2021-11-21,20211121,10
4494.14049771,113.90770749,22.547055239,113.919343403,22.511347128,4,2021-11-21,20211121,19
1202.28918125,113.920245358,22.519705296,113.931000529,22.520616872,3,2021-11-21,20211121,10
1202.28918125,113.920245358,22.519705296,113.931000529,22.520616872,3,2021-11-21,20211121,10
4494.14049771,113.90770749,22.547055239,113.919343403,22.511347128,4,2021-11-21,20211121,19
1735.4172238,114.153650929,22.681112937,114.140180637,22.688353432,3,2021-11-21,20211121,18
798.822150272,113.894243429,22.575187711,113.887068225,22.575093091,3,2021-11-21,20211121,8
629.331997372,113.800518229,22.730546036,113.795131608,22.732128874,3,2021-11-21,20211121,12
1502.05215859,114.095239233,22.540623905,114.082611131,22.545014285,3,2021-11-21,20211121,14
599.694412206,113.936351225,22.577347257,113.941738266,22.577317388,3,2021-11-21,20211121,7
1709.87193427,114.02339848,22.653468812,114.009103579,22.648282101,4,2021-11-21,20211121,15
806.060683163,114.118636741,22.677241076,114.125828488,22.676463425,3,2021-11-21,20211121,16
3546.66710313,113.94895384,22.550545215,113.917557657,22.545541302,6,2021-11-21,20211121,0
806.060683163,114.118636741,22.677241076,114.125828488,22.676463425,3,2021-11-21,20211121,16
1782.57602217,114.181550312,22.632989647,114.191483825,22.644581629,3,2021-11-21,20211121,20
806.060683163,114.118636741,22.677241076,114.125828488,22.676463425,3,2021-11-21,20211121,16
2778.24825422,114.181553513,22.637159127,114.20322772,22.648578846,3,2021-11-21,20211121,13
806.060683163,114.118636741,22.677241076,114.125828488,22.676463425,3,2021-11-21,20211121,16
3771.25302924,113.882597805,22.55670197,113.858258224,22.578462083,4,2021-11-21,20211121,15
2604.45178769,113.816738032,22.76232411,113.838402505,22.77046946,3,2021-11-21,20211121,14
1946.2493724,113.805936491,22.673118127,113.823051311,22.669822791,3,2021-11-21,20211121,20
780.098504444,113.940847235,22.682385478,113.93546535,22.678244365,3,2021-11-21,20211121,18
2689.15019959,114.115018941,22.696395572,114.125828488,22.676463425,3,2021-11-21,20211121,12
982.866209731,113.909500875,22.542914386,113.915770746,22.537172805,3,2021-11-21,20211121,18
2689.15019959,114.115018941,22.696395572,114.125828488,22.676463425,3,2021-11-21,20211121,12
720.70188934,114.101529474,22.56389779,114.105128895,22.568867128,3,2021-11-21,20211121,17
898.753518931,113.945335546,22.573112299,113.938147153,22.57650634,4,2021-11-21,20211121,13
1021.50163632,113.876287019,22.574188572,113.88527222,22.575908817,4,2021-11-21,20211121,7
807.685351104,114.087122467,22.540760698,114.094337017,22.541472191,3,2021-11-21,20211121,16
585.286614029,114.114155626,22.547141557,114.111458266,22.542973383,3,2021-11-21,20211121,23
1529.25568696,114.001941191,22.668241831,113.996557765,22.679903792,3,2021-11-21,20211121,10
585.286614029,114.114155626,22.547141557,114.111458266,22.542973383,3,2021-11-21,20211121,23
1529.25568696,114.001941191,22.668241831,113.996557765,22.679903792,3,2021-11-21,20211121,10
1529.25568696,114.001941191,22.668241831,113.996557765,22.679903792,3,2021-11-21,20211121,10
585.286614029,114.114155626,22.547141557,114.111458266,22.542973383,3,2021-11-21,20211121,23
942.091600591,114.125828488,22.676463425,114.118633168,22.680574178,6,2021-11-21,20211121,15
585.286614029,114.114155626,22.547141557,114.111458266,22.542973383,3,2021-11-21,20211121,23
942.091600591,114.125828488,22.676463425,114.118633168,22.680574178,6,2021-11-21,20211121,15
1229.85522188,114.280454507,22.720465461,114.286728922,22.728852941,3,2021-11-21,20211121,14
942.091600591,114.125828488,22.676463425,114.118633168,22.680574178,6,2021-11-21,20211121,15
795.602787959,114.021607433,22.665111174,114.014461218,22.665011761,4,2021-11-21,20211121,8
942.091600591,114.125828488,22.676463425,114.118633168,22.680574178,6,2021-11-21,20211121,15
814.743180894,113.914859666,22.504607585,113.918447052,22.510501136,3,2021-11-21,20211121,12
564.867277857,114.105129761,22.56803306,114.101528568,22.564731882,8,2021-11-21,20211121,16
814.743180894,113.914859666,22.504607585,113.918447052,22.510501136,3,2021-11-21,20211121,12
564.867277857,114.105129761,22.56803306,114.101528568,22.564731882,8,2021-11-21,20211121,16
1004.86885913,113.885266465,22.584249278,113.876279391,22.585031175,4,2021-11-21,20211121,9
1116.69119162,113.936359215,22.681575209,113.926495353,22.67989064,4,2021-11-21,20211121,11
1519.45067827,114.024283011,22.670152282,114.031436694,22.659425339,3,2021-11-21,20211121,13
1492.2684294,114.057394299,22.561188514,114.052918935,22.5495189,3,2021-11-21,20211121,15
850.769817389,114.049297456,22.597056216,114.042133628,22.599514275,3,2021-11-21,20211121,8
1114.62417661,114.021591253,22.619253662,114.017133081,22.627529366,3,2021-11-21,20211121,23
707.108709009,114.123135294,22.673937218,114.118635855,22.678074362,4,2021-11-21,20211121,8
647.570760071,114.268825823,22.731961658,114.265243299,22.727734412,3,2021-11-21,20211121,16
707.108709009,114.123135294,22.673937218,114.118635855,22.678074362,4,2021-11-21,20211121,8
1144.15249,113.997461936,22.671569611,113.989389408,22.677439782,3,2021-11-21,20211121,10
947.128253976,114.121352382,22.545498559,114.114159472,22.541301407,3,2021-11-21,20211121,20
590.535972373,113.839270771,22.713803853,113.83475288,22.716368545,3,2021-11-21,20211121,13
701.47267963,114.108757911,22.541314976,114.115059327,22.541301875,3,2021-11-21,20211121,15
1260.74607497,114.043966187,22.529458308,114.049339348,22.538666872,9,2021-11-21,20211121,20
701.47267963,114.108757911,22.541314976,114.115059327,22.541301875,3,2021-11-21,20211121,15
1486.69492141,114.054712198,22.646265423,114.063694922,22.655386071,3,2021-11-21,20211121,17
851.459751219,113.994787753,22.543981844,113.987615812,22.541526525,3,2021-11-21,20211121,11
806.88643425,114.048403049,22.602891473,114.054681459,22.606235447,3,2021-11-21,20211121,18
1145.15561512,113.922928655,22.513890503,113.931000043,22.519782181,3,2021-11-21,20211121,10
2091.92243468,113.881674705,22.605071742,113.870876965,22.590872379,4,2021-11-21,20211121,8
1145.15561512,113.922928655,22.513890503,113.931000043,22.519782181,3,2021-11-21,20211121,10
1145.15561512,113.922928655,22.513890503,113.931000043,22.519782181,3,2021-11-21,20211121,10
812.846759854,114.125817769,22.573899611,114.122228967,22.568027552,3,2021-11-21,20211121,21
870.237578056,114.095213869,22.568152242,114.101529474,22.56389779,3,2021-11-21,20211121,12
2296.39929418,114.279569454,22.736286203,114.261662794,22.726839527,3,2021-11-21,20211121,9
807.913949608,114.23927891,22.55900153,114.232989103,22.555657597,4,2021-11-21,20211121,22
2362.37435933,114.119532423,22.680578536,114.124043842,22.661444285,3,2021-11-21,20211121,15
807.913949608,114.23927891,22.55900153,114.232989103,22.555657597,4,2021-11-21,20211121,22
2362.37435933,114.119532423,22.680578536,114.124043842,22.661444285,3,2021-11-21,20211121,15
2457.80049506,113.922040395,22.52807121,113.941769506,22.518915864,5,2021-11-21,20211121,16
2362.37435933,114.119532423,22.680578536,114.124043842,22.661444285,3,2021-11-21,20211121,15
4848.81422566,114.12854186,22.543902472,114.132097263,22.583991634,3,2021-11-21,20211121,13
2601.03766655,113.848320183,22.606963671,113.857370921,22.626848457,3,2021-11-21,20211121,21
3274.11675602,114.181553513,22.637159127,114.206841593,22.651020436,3,2021-11-21,20211121,11
2018.51576395,114.128508481,22.578936143,114.126706533,22.595595046,3,2021-11-21,20211121,12
1508.42161651,114.054720464,22.537002522,114.054713196,22.54951752,3,2021-11-21,20211121,15
4024.72808242,114.136606302,22.628271152,114.125808259,22.596419003,3,2021-11-21,20211121,12
1299.41844308,114.125828488,22.676463425,114.115034942,22.680564472,6,2021-11-21,20211121,20
1900.57147463,114.219478554,22.640827332,114.204130999,22.647730341,3,2021-11-21,20211121,13
1299.41844308,114.125828488,22.676463425,114.115034942,22.680564472,6,2021-11-21,20211121,20
1522.36819637,114.245538157,22.593240046,114.258980707,22.59091869,3,2021-11-21,20211121,18
4153.93182954,113.841078804,22.718775233,113.805905533,22.70728043,3,2021-11-21,20211121,14
678.226153693,113.831150182,22.735577752,113.836568299,22.733007857,3,2021-11-21,20211121,18
2412.13299413,114.283170566,22.757985305,114.298418648,22.772181512,3,2021-11-21,20211121,21
729.28516802,114.070863041,22.691134491,114.067258002,22.696181183,3,2021-11-21,20211121,7
606.553169283,113.9929963,22.542320658,113.987615812,22.541526525,3,2021-11-21,20211121,16
699.495923357,114.150958894,22.621874386,114.1446766,22.621752443,3,2021-11-21,20211121,10
1227.36217146,113.92651172,22.512249685,113.932794395,22.520619439,3,2021-11-21,20211121,13
636.93109869,114.105156697,22.536332743,114.099748557,22.538058046,3,2021-11-21,20211121,19
1426.21031791,113.924720017,22.513071465,113.934588709,22.520618862,3,2021-11-21,20211121,7
596.905154986,114.009996778,22.657460425,114.015358464,22.657521631,3,2021-11-21,20211121,16
1426.21031791,113.924720017,22.513071465,113.934588709,22.520618862,3,2021-11-21,20211121,7
720.15619097,114.282245019,22.718818014,114.285827601,22.713849156,4,2021-11-21,20211121,17
904.656219221,113.909480873,22.564603612,113.901423027,22.563628989,3,2021-11-21,20211121,12
1092.13019942,114.131209239,22.684032645,114.125828488,22.676463425,4,2021-11-21,20211121,17
952.119037791,113.887052529,22.718483504,113.895124691,22.721091568,3,2021-11-21,20211121,10
1092.13019942,114.131209239,22.684032645,114.125828488,22.676463425,4,2021-11-21,20211121,17
1025.1186053,114.07900703,22.541741791,114.087119429,22.545766654,7,2021-11-21,20211121,11
867.427451671,113.906818068,22.53118614,113.913084988,22.535463436,3,2021-11-21,20211121,17
4346.13315626,113.945351918,22.5055244,113.910369639,22.489508287,4,2021-11-21,20211121,20
2614.36516613,114.146463984,22.686809305,114.125828488,22.676463425,3,2021-11-21,20211121,14
4346.13315626,113.945351918,22.5055244,113.910369639,22.489508287,4,2021-11-21,20211121,20
2614.36516613,114.146463984,22.686809305,114.125828488,22.676463425,3,2021-11-21,20211121,14
801.526188279,114.116856658,22.544642461,114.109656433,22.544648096,3,2021-11-21,20211121,11
540.946478261,114.126737796,22.663973023,114.122245905,22.662262344,4,2021-11-21,20211121,18
1036.6795767,113.918407296,22.718139306,113.909454244,22.720503299,3,2021-11-21,20211121,17
1687.07990406,113.850115614,22.713632187,113.83746472,22.721329728,3,2021-11-21,20211121,15
1036.6795767,113.918407296,22.718139306,113.909454244,22.720503299,3,2021-11-21,20211121,17
1687.07990406,113.850115614,22.713632187,113.83746472,22.721329728,3,2021-11-21,20211121,15
1386.19601727,114.137505118,22.672471297,114.125828488,22.676463425,3,2021-11-21,20211121,14
934.223975986,114.018039334,22.653389814,114.025184808,22.649327903,3,2021-11-21,20211121,23
1386.19601727,114.137505118,22.672471297,114.125828488,22.676463425,3,2021-11-21,20211121,14
2530.37195855,113.820340289,22.675667805,113.798738041,22.682193993,3,2021-11-21,20211121,13
906.982755832,114.128512081,22.613132637,114.136592979,22.614092803,3,2021-11-21,20211121,21
499.019399548,113.891549797,22.580152938,113.896031977,22.580219948,3,2021-11-21,20211121,13
642.980899359,114.052029475,22.526989404,114.048442376,22.522807628,3,2021-11-21,20211121,11
754.092730705,114.027872246,22.528426175,114.021619946,22.530834411,4,2021-11-21,20211121,16
671.298241955,114.052018595,22.640429946,114.05740093,22.637919953,3,2021-11-21,20211121,8
1486.03253593,114.38101175,22.721655282,114.391751552,22.714342002,3,2021-11-21,20211121,20
2300.96300758,114.14467012,22.685940832,114.12672686,22.676473537,3,2021-11-21,20211121,11
904.933050612,113.906797918,22.757949428,113.898737588,22.756976046,3,2021-11-21,20211121,18
2300.96300758,114.14467012,22.685940832,114.12672686,22.676473537,3,2021-11-21,20211121,11
724.125233866,114.115060491,22.538798768,114.109657998,22.54214514,3,2021-11-21,20211121,19
1007.11192746,114.108752705,22.548823637,114.099742549,22.548069956,3,2021-11-21,20211121,17
849.598841196,113.896051445,22.560202221,113.88887565,22.562602639,4,2021-11-21,20211121,9
1092.12705163,114.131208332,22.684865875,114.125827612,22.677296722,4,2021-11-21,20211121,15
714.073834018,114.027872246,22.528426175,114.022513143,22.531682384,5,2021-11-21,20211121,13
1092.12705163,114.131208332,22.684865875,114.125827612,22.677296722,4,2021-11-21,20211121,15
1743.11890026,113.79244172,22.693754255,113.800535386,22.681386735,3,2021-11-21,20211121,18
1198.68711121,113.909497262,22.515374168,113.919343403,22.511347128,3,2021-11-21,20211121,22
855.45562964,114.025184599,22.655163365,114.03233089,22.657771069,3,2021-11-21,20211121,12
1198.68711121,113.909497262,22.515374168,113.919343403,22.511347128,3,2021-11-21,20211121,22
3841.93903678,113.882598658,22.555867808,113.858258224,22.578462083,3,2021-11-21,20211121,17
1675.70147562,114.023398545,22.652635191,114.009103579,22.648282101,5,2021-11-21,20211121,10
